CHAVE_OBJETO,Cor Predominante,Descrição,Peso Total,Peso Unitário,Tipo de Embalagem,RECLASSIFICAÇÃO
22959688,Rosa,dois comprimidos de substancia semelhante a ecstasy,0.0,0.0,Porção(es),Drogas
22961196,Verde,uma porcao fragmentada com embalagem pesando aproximadamente 7662g,0.0,0.0,Porção(es),Drogas
22961243,Branco,aproximadamente quinze gramas,0.0,0.0,Unidade(s),Drogas
22962440,Incolor,duas porcoes de md cristal com envolocro,0.0,0.0,Porção(es),Drogas
22962601,Branco,aproximadamente,0.0,0.0,Unidade(s),Drogas
22964980,Amarelo,aproximadamente,0.0,0.0,Unidade(s),Drogas
22966080,Branco,1 grama,0.0,0.0,Porção(es),Drogas
22967603,Bege,uma pedra de crak pesando aprosimadamente 55 g,0.0,0.0,Porção(es),Drogas
22972080,Verde,vinte e cinco comprimidos de droga sintetica pesando no total dez gramas,0.0,0.0,Comprimido(s),Drogas
22973946,Verde,peso com embalagem,0.0,0.0,Porção(es),Drogas
22974825,Branco,381 'buhas' de coaina com menos de uma grama cada envoltas individualmente em saco plastico peso total (com plastico) 006kg,0.0,0.0,Saco(s),Drogas
22975410,Amarelo,cinco gramas,0.0,0.0,Porção(es),Drogas
22976070,Verde,porcoes,0.0,0.0,Porção(es),Drogas
22979625,Branco,5 porcoes de uma subs semelhante pesando aprox 33 gramas,0.0,0.0,Porção(es),Drogas
22980671,Branco,01 caixa com 01 frasco ampola stanozoland depot 50 mg/l com 30 ml,0.0,0.0,Caixa(s),Drogas
22980694,Branco,01 caixa com 01 frasco ampola testenat depot 250 mg/l com 4 ml,0.0,0.0,Caixa(s),Drogas
22980717,Branco,11 caixas de deposteron 200 mg/2ml cada uma com 03 ampolas de 2 ml,0.0,0.0,Caixa(s),Drogas
22980804,Vermelho,03 sacos pequenos de trembolone 100 mg/ml cada um com  01 ampola com 10 ml c,0.0,0.0,Saco(s),Drogas
22982960,Branco,01 bucha com marcelo da silva xavier,0.5,0.0,Unidade(s),Drogas
22982961,Branco,01 bucha pedro florenaldo rosa de souza,0.5,0.0,Unidade(s),Drogas
22983282,Verde,divididos em 16 tijolos 20 fracoes menores um saco plastico com droga nao prensada,0.0,0.0,Tijolo(s),Drogas
22983327,Vermelho,acondicionados em embalagem plastica,0.0,0.0,Comprimido(s),Drogas
22983505,Branco,porcao de po branco com peso aproximado de 75 gramas,0.0,0.0,Porção(es),Drogas
22983507,Branco,porcao de po com peso aproximado de 25 gramas,0.0,0.0,Porção(es),Drogas
22983854,Branco,po branco nao reagente  repartido em 7 porcoes em sacolas plasticas  cfe certidao a dppa/nh,0.0,0.0,Saco(s),Drogas
22984478,Verde,meio cigarro de erva semelhante a mconha,0.0,0.0,Cigarro(s),Drogas
22989956,Branco,27 capsulas de ketamina (key) pesando o total aproximado de 5 gramas com embalagemd,0.0,0.0,Comprimido(s),Drogas
22989966,Branco,01 frasco de melatonina pesando aproximadamente 13 gramas com a embalagemm,0.0,0.0,Frasco(s),Drogas
22989978,Branco,01 colar com frasco  de ketamina pesando o total aproximado de 06 gramas com a embalagem,0.0,0.0,Frasco(s),Drogas
22989979,Branco,01 colar com frasco  de ketamina pesando o total aproximado de 55 gramas com a embalagem,0.0,0.0,Frasco(s),Drogas
22989986,Incolor,01 frasco de 50 ml  de cetamin,0.0,0.0,Frasco(s),Drogas
22994303,Verde,tijolo,0.0,0.0,Porção(es),Drogas
22995547,Marrom,erva enrolada em um papel,0.01,0.0,Cigarro(s),Drogas
22996109,Branco,1 porcao de assemelhada a mdma - pedrinhas cristalinas,0.0,0.0,Porção(es),Drogas
22996130,Incolor,6 frascos contendo liquido com substancia assemelhada a eter,0.0,0.0,Frasco(s),Drogas
22996144,Azul,1 pacote contendo substancia po azul assemelhado a ecstasy,0.0,0.0,Pacote(s),Drogas
22996161,Branco,1 pacote contendo 4 comprimidos - 3 brancos e 1 rosa substancia assemelhada a ecstasy,0.0,0.0,Porção(es),Drogas
22996179,Branco,1 (uma) porcao de po branco assemelhado a substancia quetamina,0.0,0.0,Porção(es),Drogas
23001032,Verde,porcao de substancia semelhante a skunk,0.0,0.0,Porção(es),Drogas
23002058,Branco,vinte e uma buchas de po branco pesando 177 gramas,0.0,0.0,Porção(es),Drogas
23002174,Prateado,10 cartelas contendo 10 comprimidos cada totalizando 100 comprimidos ,0.0,0.0,Comprimido(s),Drogas
23003070,Verde,um tijolinho de monha pesando aproximadamente 318g,0.0,0.0,Tijolo(s),Drogas
23006245,Verde,um tijolinho de erva seca (dlpf),0.0,0.0,Porção(es),Drogas
23008738,Branco, 30  porcoes totalizando  028 gramas ,0.0,0.0,Porção(es),Drogas
23008886,Verde,uma porcao de substancia com caracteristicas de maaconha pesando aproximadamente 456 gramas,0.0,0.0,Porção(es),Drogas
23011123,Branco,po branco com aprox 378 gramas,0.0,0.0,Saco(s),Drogas
23011149,Marrom,36 unidades de subst marrom com aprox 34 gramas,0.0,0.0,Saco(s),Drogas
23011168,Branco,51 unidades de po branco pesando aprox 74 gramas,0.0,0.0,Saco(s),Drogas
23016102,Preto,4 comprimidos de cor preto pesando 180 gramas no total assemelhado a droga sintetica,0.0,0.0,Comprimido(s),Drogas
23020024,Amarelo,uma porcao com pedacos e raspas,0.0,0.0,Porção(es),Drogas
23021144,Verde,um tijolo partido em dois,0.0,0.0,Tijolo(s),Drogas
23023560,Verde,um tijolinho com peso total aproximado de cinco gramas,0.0,0.0,Porção(es),Drogas
23028342,Branco,19 buchas de cociana pesando aproximadamente 45 gramas com embalagem ,0.0,0.0,Porção(es),Drogas
23031913,Verde,erva de cor castanho esverdeada,0.0,0.0,Porção(es),Drogas
23032816,Verde,um cigarro parcialmente consumido,0.0,0.0,Cigarro(s),Drogas
23033154,Branco,uma porcao de pasta branca pesando 241gramas,0.0,0.0,Porção(es),Drogas
23034234,Branco,peso total 01 grama,0.0,0.0,Porção(es),Drogas
23035047,Marrom,parcialmente consumidos,0.0,0.0,Cigarro(s),Drogas
23035939,Branco,cerca de 16 gramas de um po branco aparentando ser entorpecente,0.0,0.0,Porção(es),Drogas
23037283,Verde,116 porcoes de drogas pesando o total de 17 gramas,0.0,0.0,Porção(es),Drogas
23037317,Verde,susbtancia esverdeada prensada,0.0,0.0,Porção(es),Drogas
23037702,Verde,apreendida na cela 18 c,0.0,0.0,Porção(es),Drogas
23038517,Branco,13 pinos contendo po branco,0.0,0.0,Porção(es),Drogas
23038522,Branco,um pino plastico contendo po branco,0.0,0.0,Porção(es),Drogas
23041851,Rosa,embalagem platica contendo comprimidos em forma de coracao,0.0,0.0,Saco(s),Drogas
23046937,Verde,com envolucro aproximadamente 4 gramas - dentro dos tenis de marcelo,0.0,0.0,Porção(es),Drogas
23046942,Branco,12 gramas aproximadamente com envolucro encontrado no umbigo de marcelo,0.0,0.0,Porção(es),Drogas
23047342,Verde,dois comprimidos de ecstasy de cor verde,0.0,0.0,Comprimido(s),Drogas
23052133,Prateado,dois envelopes com 50 capsulas de oxandrolona cada,0.0,0.0,Unidade(s),Drogas
23052390,Branco,9 pinos e uma buchinha contendo po branco,0.0,0.0,Porção(es),Drogas
23053909,Amarelo,com embalagem ,0.0,0.0,Pacote(s),Drogas
23053913,Amarelo,com embalagem ,0.0,0.0,Pacote(s),Drogas
23054093,Amarelo,onze pedras de crck embaladas individualmente com jeremias,0.0,0.0,Porção(es),Drogas
23055442,Branco,09 buchas de po branco,0.0,0.0,Porção(es),Drogas
23055482,Verde,peso total,0.0,0.0,Pacote(s),Drogas
23055483,Branco,peso total,0.0,0.0,Porção(es),Drogas
23056015,Incolor,"uma embalagem plastica transparente contendo em seu interior 49 ""comprimidos"" pesando o total de 1346 gramas com caracteristicas de ""ecstasy"" (em poder de julio)",0.0,0.0,Saco(s),Drogas
23056024,Incolor,"uma embalagem plastica transparente contendo em seu interior 50 ""comprimidos"" pesando o total de 1352 gramas com caracteristicas de ""ecstasy"" (em poder de julio)",0.0,0.0,Saco(s),Drogas
23060978,Verde,erva esverdeada,0.0,0.0,Porção(es),Drogas
23060979,Branco,po branco,0.0,0.0,Porção(es),Drogas
23061750,Branco,porcao de substancia com caracteristicas de cocaica,0.0,0.0,Pacote(s),Drogas
23061905,Verde,duas porcoes com peso total de 28g com embalagem,0.0,0.0,Porção(es),Drogas
23064665,Branco,500 aproximadamente gramas peso bruto,0.0,0.0,Unidade(s),Drogas
23064900,Branco,dezenove pinos plasticos contendo um po branco,0.0,0.0,Unidade(s),Drogas
23068272,Verde,01 (um) ,0.0,0.0,Porção(es),Drogas
23068286,Amarelo,63 porcoes,0.0,0.0,Porção(es),Drogas
23068297,Branco,12 (doze) buchas de po branco,0.0,0.0,Porção(es),Drogas
23069549,Verde,01 torrao de erva esverdeada ,0.0,0.0,Porção(es),Drogas
23069578,Branco,04 gramas no total com embalagem,0.0,0.0,Porção(es),Drogas
23070038,Branco,quatro eppendorfs pesando aproximadamente 27 gramas,0.0,0.0,Porção(es),Drogas
23070270,Branco,1 pilula com conteudo desconhecido,0.0,0.0,Unidade(s),Drogas
23073579,Amarelo,setenta e sete pedrinhas de erva seca,0.0,0.0,Porção(es),Drogas
23074470,Marrom,cigarro artesanal parcialmente consumido,0.0,0.0,Cigarro(s),Drogas
23074913,Verde,seis quilos oitocentos e setenta e nove gramas embalagem transparente,0.0,0.0,Tijolo(s),Drogas
23074915,Marrom,tres quilos trezentas e oitenta e quatro gramas embalagem cr marrom,0.0,0.0,Tijolo(s),Drogas
23074961,Rosa,248 comprimidos de ecstasy cor rosa,0.0,0.0,Comprimido(s),Drogas
23074992,Vermelho,44 comprimidos de ecstasy diversas cores,0.0,0.0,Comprimido(s),Drogas
23074999,Verde,um tijolo e uma pequena porcao,0.0,0.0,Tijolo(s),Drogas
23075003,Branco,quatro buchas,0.0,0.0,Porção(es),Drogas
23075010,Vermelho,total de 502 pontos de lsd em diversas cartelas coloridas,0.0,0.0,Não soube informar,Drogas
23075185,Branco,uma porcao de po branco (bucha grande),0.0,0.0,Porção(es),Drogas
23075665,Incolor,1 saquinho com comprimidos pesando aprox 8g,0.0,0.0,Porção(es),Drogas
23080645,Branco,103 gramas no total 21 porcoes,10.3,0.0,Porção(es),Drogas
23083217,Verde,um pacote,0.0,0.0,Porção(es),Drogas
23090920,Branco,substancia branca embalada em empendorff-pinos,0.0,0.0,Porção(es),Drogas
23090985,Verde,em uma lata e um zip lock,0.0,0.0,Porção(es),Drogas
23097246,Verde,4 porcoes com embalagem,0.0,0.0,Porção(es),Drogas
23100862,Verde,7 cigarros/ pontas artesanais,2.4,0.0,Cigarro(s),Drogas
23100872,Marrom,um cigarro artesanal e uma bituca de cigarro pesando no total cerca de 04 gramas,0.0,0.0,Cigarro(s),Drogas
23101028,Verde,22 porcoes de subs verde envoltas saparadamente em saco plastico pesando 38g c/ embalagem,0.0,0.0,Saco(s),Drogas
23103561,Verde,96 porcoesembaladosem papel aluminio pesando 70 gramas (total),0.0,0.0,Porção(es),Drogas
23103570,Verde,3 porcoes embaladas em plastico pesando 4 gramas (total),0.0,0.0,Porção(es),Drogas
23103580,Branco,40 petecas embaladas em plastico pesando 10 gramas (total),0.0,0.0,Porção(es),Drogas
23104995,Marrom,1 cigarro pronto para o uso mais uma porcao da mesma droga,0.0,4.0,Porção(es),Drogas
23105774,Verde,peso aproximado sem balanca de precisao disponivel para pesagem,0.0,5.0,Porção(es),Drogas
23106636,Vermelho,2 comprimidos de ecstasy pesando um total de 19g com a embalagem,0.0,0.0,Comprimido(s),Drogas
23110365,Verde,tres cigarros artesanais pesando aproximadamente 048 gramas no total,0.0,0.0,Cigarro(s),Drogas
23120077,Verde,aproximadamente 01 ( um ) grama,0.0,0.0,Cigarro(s),Drogas
23120135,Azul,droga sintetica em porcoes quebradas,0.0,0.0,Porção(es),Drogas
23120255,Verde,com involucro,0.0,0.0,Porção(es),Drogas
23123274,Branco,(01) saquinho contendo substancia com caracteristicas (cor) da cacaina pesando 53 gramas com involucro,0.0,0.0,Saco(s),Drogas
23125618,Amarelo,susbtancias com caracterisiticas de cafeina e psadas com embalagem,0.0,0.0,Comprimido(s),Drogas
23125641,Rosa,seis comprimidos de ecstasy de cor rosa,0.0,0.0,Comprimido(s),Drogas
23125644,Cinza,32 pontos de lsd,0.0,0.0,Ponto(s),Drogas
23127379,Branco,1 pacote contendo 440g,0.0,0.0,Pacote(s),Drogas
23127559,Verde,quatro porcoes  em tamanhos diferentes,0.0,0.0,Porção(es),Drogas
23129111,Branco,7 porcoes de coicaina embalas em plastico branco,0.0,0.0,Porção(es),Drogas
23129729,Branco,01 grama,0.0,0.0,Porção(es),Drogas
23130071,Branco,duas petecas contendo um po branco pesando aprox 040 gramas,0.0,0.0,Porção(es),Drogas
23130902,Verde,ao denarc,0.0,0.0,Saco(s),Drogas
23130903,Verde,ao igp,0.0,0.0,Porção(es),Drogas
23130937,Incolor,um frasco contendo comprimidos lipodrene,0.0,0.0,Frasco(s),Drogas
23130942,Preto,um frasco contendo comprimidos skinny easy,0.0,0.0,Frasco(s),Drogas
23130946,Preto,um frasco contendo comprimidos tribulus,0.0,0.0,Frasco(s),Drogas
23131275,Branco,uma bucha de um po semelhante a cocain  pesando  159 g,0.0,0.0,Porção(es),Drogas
23131304,Branco,farelos de  po branco pesando 080 g,0.0,0.0,Porção(es),Drogas
23132159,Verde, tres porcoes individualmente embaladas em plastico transparente,0.0,0.0,Porção(es),Drogas
23132190,Branco,enovoltas em plasticos de cor azul e branco respectivamente; peso com as embalagens,0.0,0.0,Porção(es),Drogas
23132209,Marrom,seis porcoes embaladas individualmente,0.0,0.0,Porção(es),Drogas
23132824,Verde,11 porcoes (10g),0.0,0.0,Porção(es),Drogas
23133077,Verde,48 buchas envotas em plastico preto 20 buchas envoltas em plastico azul 10 buchas envoltas em plastico branco,0.0,0.0,Porção(es),Drogas
23133529,Verde,erva esverdeada pesando aproximadamente 38g,0.0,0.0,Porção(es),Drogas
23133543,Verde,aproximadamente 4g de erva esverdeada,0.0,0.0,Porção(es),Drogas
23133555,Verde,04 torroes de erva esverdeada pesando aproximadamente 4g,0.0,0.0,Porção(es),Drogas
23133734,Amarelo,46 pedras prontas para venda totalizando 10g de droga,0.0,0.0,Porção(es),Drogas
23134025,Amarelo,46 pedras prontas para venda totalizando 10g de droga,0.0,0.0,Porção(es),Drogas
23135054,Azul,06 comprimidos azuis de substancia semelhante a ecstasy pesando aproximadamente 3g,0.0,0.0,Comprimido(s),Drogas
23135937,Branco,uma trouxa enolta em plastico esbranquicado,0.0,0.0,Porção(es),Drogas
23142937,Rosa,15 comprimido de substancia com caracteristica de ecstasy,0.0,0.0,Porção(es),Drogas
23145222,Verde,sete tijolos embalados em plastico para venda,0.0,0.0,Tijolo(s),Drogas
23147198,Incolor,um frasco de substancia transparente semelhante a lanca perfume pensando aproximadamente 1009 gramas,0.0,0.0,Frasco(s),Drogas
23148132,Rosa,um comprimido semelhante a ecstasy,1.0,1.0,Comprimido(s),Drogas
23150937,Branco,pino,0.0,0.0,Porção(es),Drogas
23150938,Branco,pinos,0.0,0.0,Unidade(s),Drogas
23153280,Verde,um cigarro parcialmete queimado peso aprox 03g,0.0,0.0,Cigarro(s),Drogas
23156578,Laranja,uma porcao de substancia semelhante a extasy,0.0,0.0,Porção(es),Drogas
23156583,Rosa,um comprimido de uma substancia semelhante a extasy,0.0,0.0,Porção(es),Drogas
23157848,Verde,01 ponta de um cigarro artesanal peso aprox 05 gramas,0.0,0.0,Cigarro(s),Drogas
23158161,Amarelo,vinte e sete pedras (27) com peso total de 32 gramas,0.0,0.0,Unidade(s),Drogas
23158174,Branco,sete (07) buchas com peso total 32 gramas,0.0,0.0,Unidade(s),Drogas
23159640,Branco,pinos,0.0,0.0,Frasco(s),Drogas
23160454,Verde,01 porcao de erva esverdeada pesando 11g,0.0,0.0,Porção(es),Drogas
23161597,Verde,uma embalagem contendo 36g,0.0,0.0,Porção(es),Drogas
23161603,Verde,uma embalagem contendo 5g,0.0,0.0,Porção(es),Drogas
23161613,Verde,uma embalagem com 24g,0.0,0.0,Porção(es),Drogas
23163289,Verde,papelote com 3 gramas,0.0,0.0,Saco(s),Drogas
23163430,Verde,uma pequena quantidade de uma erva esverdeada com caracteristicas de macocnha,0.0,0.0,Porção(es),Drogas
23163582,Branco,duas pequenas 'buchas' de po branco semelhante a cocaica pesando menos de 1g,0.0,0.0,Unidade(s),Drogas
23163607,Branco,2 pequenos plasticos zip contendo uma pequena quantidade substancia pastosa branca nao identificada pesando menos de 1g,0.0,0.0,Pacote(s),Drogas
23164395,Verde,duas porcoes embaladas em plastico transparente,0.0,0.0,Porção(es),Drogas
23164570,Verde,as duas com peso total de 420 gramas,0.0,0.0,Porção(es),Drogas
23166480,Branco,"2 comprimidos de special ""k""",0.0,0.0,Comprimido(s),Drogas
23166943,Branco,01 (um) involucro pesando aproximadamente 020 g separado da quantidade total apreendida para fins de pericia,0.0,0.0,Unidade(s),Drogas
23167061,Amarelo,aprox 10 gramas de substancia conhecida como md de marlon,0.0,0.0,Porção(es),Drogas
23167457,Roxo,03 comprimidos hexagonais cor roxa,0.0,0.0,Comprimido(s),Drogas
23167462,Cinza,02 comprimidos retangulares cor cinza escuro peso total menos de 1g,0.0,0.0,Comprimido(s),Drogas
23171076,Verde,cubica,0.0,0.0,Porção(es),Drogas
23172579,Verde,uma(01)trouxinha de substancia verdeenvolucro plastico 15 gramas,0.0,0.0,Porção(es),Drogas
23174209,Verde,22 comprimidos semelhantes a ecstasy (13 verdes e 09 azuis),0.0,0.0,Comprimido(s),Drogas
23181900,Rosa,49 unidades de extase pesando aproximadamente 020,0.0,0.0,Unidade(s),Drogas
23185023,Azul,cinco pontos de lsd pensando 010g,0.0,0.0,Ponto(s),Drogas
23185228,Azul,3 pontos de lsd pesando aproximadamente 010g,0.0,0.0,Ponto(s),Drogas
23191933,Azul,um comprimido que aparenta ser ecstasy com incricao skype,0.0,0.0,Comprimido(s),Drogas
23199706,Branco,45 pinos de po branco pesando 21g,0.0,0.0,Porção(es),Drogas
23199718,Verde,32 torroes de erva esverdeada pesando 36 g,0.0,0.0,Porção(es),Drogas
23199725,Branco,04 buchas de po branco pesando 35 g,0.0,0.0,Porção(es),Drogas
23202168,Branco,01 pedra semelhante ao crak,0.0,0.0,Saco(s),Drogas
23204487,Incolor,22 comprimidos de substancia semelhante a ecstasy,0.0,0.0,Porção(es),Drogas
23209221,Verde,aproximadamente 50g,0.0,0.0,Porção(es),Drogas
23212348,Amarelo,uma porcao de substancia similar a craque,0.0,0.0,Porção(es),Drogas
23214102,Preto,1embalagem zip lock contendo substancia nao identificada,0.0,0.0,Porção(es),Drogas
23214107,Verde,1 embalagem zip lock contendo substancia nao identificada,0.0,0.0,Porção(es),Drogas
23216840,Branco,400 comprimidos de ecstasy,0.0,0.0,Comprimido(s),Drogas
23217122,Branco,um comprimido de cor branca,0.0,0.0,Porção(es),Drogas
23218577,Azul,um saco incolor com marca de coracao contendo um pedaco de comprimido com caracteristicas de ecstasy,0.0,0.0,Saco(s),Drogas
23218893,Verde,tres porcoes pesando no total 162 gramas,0.0,0.0,Porção(es),Drogas
23218965,Branco,um tijolo com substancia branca,0.0,0.0,Tijolo(s),Drogas
23219098,Verde,uma porcao pesando 03 gramas,0.0,0.0,Porção(es),Drogas
23219470,Branco,29 (vinte e nove) porcoes de um po de cor branca;,0.0,0.0,Porção(es),Drogas
23219488,Branco,03 (tres) porcoes (pedrinhas) de uma substancia de cor branca;,0.0,0.0,Porção(es),Drogas
23219502,Incolor,82 (oitenta e duas) porcoes de uma substancia tipo cristal de cor transparente;,0.0,0.0,Porção(es),Drogas
23219525,Incolor,143 (cento e quarenta e tres) porcoes de uma substancia de cores variadas em formato de balas;,0.0,0.0,Porção(es),Drogas
23219563,Incolor,16 (dezesseis) fracos contendo substancia incolor liquida;,0.0,0.0,Frasco(s),Drogas
23220017,Verde,3 porcoes sendo uma maior e duas menores 67 gr no total ,0.0,0.0,Porção(es),Drogas
23220057,Verde,1 envelope transparente contendo 15 porcoes de ecstasy pesando aprox 59gramas com embalagem,0.0,0.0,Porção(es),Drogas
23220063,Branco,4 envelopes transparente contendo md pesando aprox 32 gramas com embalagem,0.0,0.0,Porção(es),Drogas
23220900,Marrom,aproximadamente,0.0,0.0,Cigarro(s),Drogas
23221496,Rosa,14 comprimidos de substancia de cor rosa semelhante a ecstasy pesando ao total 9g,0.0,0.0,Comprimido(s),Drogas
23221959,Verde,32g de erva esverdeada,0.0,0.0,Porção(es),Drogas
23226213,Verde,36 porcoes de substancia da cor verde - peso total 108 gramas,0.0,0.0,Porção(es),Drogas
23226258,Verde,1 porcao da cor verde - pesando no total 19 gramas,0.0,0.0,Porção(es),Drogas
23226304,Laranja,24 unidades de ecstasy - pesando o total de 706 gramas,0.0,0.0,Unidade(s),Drogas
23226433,Marrom,711 gramas aprox acondicionados em um recipiente de plastico ,0.0,0.0,Porção(es),Drogas
23226951,Roxo,sessenta porcoes de substancia semelhante a extase,0.0,0.0,Porção(es),Drogas
23226957,Branco,"dezenove comprimidos de substancia semelhante a droga conhecida como ""specia key""",0.0,0.0,Comprimido(s),Drogas
23227016,Amarelo,aproximadamente 225gramas,0.0,0.0,Porção(es),Drogas
23228601,Amarelo,uma pedra de crak pesando 73 gramas,0.0,0.0,Não soube informar,Drogas
23231647,Verde,01 tijolinho de maconh apesando aproximadamente 32g,0.0,0.0,Tijolo(s),Drogas
23232001,Vermelho,droga sintetica parecida com quick mentanfetamina pastilhas,0.0,0.0,Comprimido(s),Drogas
23237194,Branco,uma bucha com substancia esbranquicada,0.0,0.0,Porção(es),Drogas
23237769,Branco,treze buchas pesando aproximadamente seis gramas ,0.0,0.0,Não soube informar,Drogas
23238919,Branco,apreendido substancia semelhante a cetamina,0.0,0.0,Porção(es),Drogas
23240368,Branco,01 trouxinha amarela com um po branco dentro,0.0,0.0,Porção(es),Drogas
23242936,Branco,6 pinos de substancia branca semelhante a cocainna pesando aproximadamente 4g,0.0,0.0,Unidade(s),Drogas
23246393,Verde,sete cigarros pesando aproximadamente 9 gramas,0.0,0.0,Cigarro(s),Drogas
23246396,Verde,uma porcao pesando aproximadamente 11 gramas,0.0,0.0,Porção(es),Drogas
23246446,Branco,uma bucha pequena que nao foi possivel especificar o peso,0.0,0.0,Porção(es),Drogas
23247202,Verde,semelhante skank,0.0,0.0,Porção(es),Drogas
23247207,Verde,semelhante a ecstasy,0.0,0.0,Comprimido(s),Drogas
23247209,Azul,semlehante a ecstasy,0.0,0.0,Comprimido(s),Drogas
23247210,Rosa,semelhante a ecstasy,0.0,0.0,Comprimido(s),Drogas
23247225,Amarelo,semelhante md,0.0,0.0,Saco(s),Drogas
23247883,Bege,um comprimido e meio semelhante a ecstasy,0.0,0.0,Comprimido(s),Drogas
23248110,Cinza,16 porcoes de substancia semelhante a droga,0.0,0.0,Porção(es),Drogas
23248114,Bege,pote plastico contendo 46 capsulas de substancia desconhecida,0.0,0.0,Unidade(s),Drogas
23249012,Incolor,811 selos de droga sintetica indeterminada,0.0,0.0,Unidade(s),Drogas
23249510,Branco,substancia com caracterisiticas semelhantes a cocaica,0.0,0.0,Porção(es),Drogas
23250505,Azul,dois comprimidos de substancia com caracteristicas de ecstasi,0.0,0.0,Comprimido(s),Drogas
23250578,Verde,armazenadas em 2 sacos (zip) pequenos,0.0,0.0,Porção(es),Drogas
23250594,Azul,comprimidos com aparencia de ecstasy,0.0,0.0,Comprimido(s),Drogas
23252217,Marrom,cinco cigarros de machonha (dois inteiros um ao meio e uma ponta),0.0,0.0,Cigarro(s),Drogas
23254684,Amarelo,28 porcoes de drogas separadas em saquinhos plasticos pesando aproximadamente 1260 gramas ,0.0,0.0,Porção(es),Drogas
23254799,Branco,02 porcoes de coaina pesando aproximadamente 204 gramas no total com embalagem,0.0,0.0,Porção(es),Drogas
23255232,Marrom,aproximadamente para 01 cigarro,0.0,0.0,Porção(es),Drogas
23255699,Rosa,27 unidades tipo comprimidos de  cor laranja e rosa pesando 86 gramas,0.0,0.0,Unidade(s),Drogas
23257321,Amarelo,42 duas unidades de substancia com caracteristica de crak todas embaladas em involucro branco,0.0,0.0,Unidade(s),Drogas
23260088,Verde,06g de erva esverdeada,0.0,0.0,Porção(es),Drogas
23260095,Branco,04g de po branco,0.0,0.0,Porção(es),Drogas
23261361,Branco,uma porcao de substancia de cor branca em evolucro de plastico branco reagente a tiocianato de cobalto localizado no interior da fronha do travesseiro no quarto do casal,0.0,0.0,Porção(es),Drogas
23263111,Branco,aproximadamente 100 comprimidos de stanozolol,0.0,0.0,Frasco(s),Drogas
23263117,Incolor,frasco contendo 250 mg de liquido amarelado,0.0,0.0,Frasco(s),Drogas
23268415,Azul,10 comprimidos com caracteristicas de ecstasy pesandro aprox 347 gramas,0.0,0.0,Comprimido(s),Drogas
23268416,Azul,5 comprimidos de substancia com caracteristicas de ecstasy pesando aprox 169 gramas,0.0,0.0,Comprimido(s),Drogas
23270955,Verde,aproximadamente 300 gramas com embalagem,0.0,0.0,Porção(es),Drogas
23274893,Verde,um comprimido de cor verde com caracteristicas de droga sintetica,0.0,0.0,Porção(es),Drogas
23281090,Branco,01 pino de substancia semelhante a cocoaina com aproximadamente 05gr,0.0,0.0,Porção(es),Drogas
23283978,Amarelo,425 gramas com involucro,0.0,0.0,Porção(es),Drogas
23288752,Verde,190 gramas de uma erva de cor castanho esverdeada,0.0,0.0,Porção(es),Drogas
23294569,Verde,3 tijolos pesando um total de 648 gramas com envolucro,0.0,0.0,Tijolo(s),Drogas
23295693,Roxo,comprimido de ecstasy ,0.0,0.0,Porção(es),Drogas
23296955,Verde,03 porcoes de moconha pesando 1aproximadamente com embalagem 17550,0.0,0.0,Porção(es),Drogas
23297075,Branco,uma porcao de substancia branca envolta em plastico verde,0.0,0.0,Porção(es),Drogas
23298043,Verde,4 porcoes de substancia verde pesando 192g,0.0,0.0,Porção(es),Drogas
23298048,Amarelo,uma porcao de susbtancia amarela pesando 10g ,0.0,0.0,Porção(es),Drogas
23298056,Branco,uma porcao de substancia branca pesando 5g,0.0,0.0,Porção(es),Drogas
23298536,Rosa,- dois comprimidos de cor rosa com caracteristicas de ecstasy,0.0,0.0,Comprimido(s),Drogas
23299339,Branco,substancia de cor branca nao reagente a tiocianato de cobalto,0.0,0.0,Saco(s),Drogas
23300320,Amarelo,26 comprimidos com caracteristicas de ecstasy,0.0,0.0,Comprimido(s),Drogas
23300607,Verde,45 gramas aproximadamente peso com embalagem,0.0,0.0,Porção(es),Drogas
23300610,Verde,125 gramas aproximadamente peso com embalagem,0.0,0.0,Porção(es),Drogas
23300664,Azul,1 comprimido cor azul pesando aproximadamente 050g com embalagem encontrado dento de um pote em formato de coracao que pertence a juliana,0.0,0.0,Comprimido(s),Drogas
23300679,Rosa,1 comprimido partido cor rosa pesando aproximadamente 050g com embalagem encontrado dento de um pote em formato de coracao que pertence a juliana,0.0,0.0,Comprimido(s),Drogas
23300686,Branco,diversos pedacos de papel semelhante a droga sintetica cor branco e preto pesando aproximadamente 030g com embalagem encontrado dento de um pote em formato de coracao que pertence a juliana,0.0,0.0,Porção(es),Drogas
23302484,Branco,um porcao pesando aproximadamente 101g,0.0,0.0,Porção(es),Drogas
23302487,Branco,uma porcao pesando aproximadamente 077g,0.0,0.0,Porção(es),Drogas
23305089,Branco,uma pequena porcao de po branco envolto de plastico branco pesando 05 grama (meia grama) ,0.0,0.0,Porção(es),Drogas
23305659,Amarelo,14 comprimidos de substancia semelhante a ecstasy,0.0,0.0,Comprimido(s),Drogas
23307182,Bege,substancia analoga a entorpecente,0.0,0.0,Porção(es),Drogas
23307213,Laranja,uma porcao (comprimido) de substancia semelhante a ecstasy,0.0,0.0,Porção(es),Drogas
